,_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user_id,text_processed
1011,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/998691164529348608,2018-05-21 22:25:03+00:00,Garotada e mais experientes se reunindo espontaneamente em shopping de Goiânia para trocarem experiências. Obrigado a todos pela consideração! https://t.co/pG63CWBMJX,Garotada e mais experientes se reunindo espontaneamente em shopping de Goiânia para trocarem experiências. Obrigado a todos pela consideração! https://t.co/pG63CWBMJX,998691164529348608,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",187,737,4620,381,998691164529348608,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DdwQTwKVAAAbCt1?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DdwQTwKVAAAbCt1?format=jpg&name=large'}]",,,,,,,,,,jairbolsonaro, garotada experientes reunindo espontaneamente shopping goiânia trocarem experiências obrigado consideração
1012,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/998523071177854977,2018-05-21 11:17:06+00:00,"- Custo do pedágio, indústria das multas, valor do frete, condições das estradas, roubo de cargas e preço dos combustíveis. 

- Os caminhoneiros não são ouvidos e podem parar a partir dessa segunda-feira. https://t.co/eu25S1iMkE","- Custo do pedágio, indústria das multas, valor do frete, condições das estradas, roubo de cargas e preço dos combustíveis. 

- Os caminhoneiros não são ouvidos e podem parar a partir dessa segunda-feira. https://t.co/eu25S1iMkE",998523071177854977,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",302,1346,6202,87,998523071177854977,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/998522918844882945/pu/img/OIEs56TTe6Q70MRj.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/998522918844882945/pu/pl/qwGfkWh6AC_Nfoh-.m3u8?tag=3', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/998522918844882945/pu/vid/320x180/4uWncdyXaEQlaoco.mp4?tag=3', 'bitrate': 256000}], 'duration': 62.168, 'views': 95650}]",,,,,,,,,,jairbolsonaro, - custo pedágio indústria multas valor frete condições estradas roubo cargas preço combustíveis - caminhoneiros ouvidos podem parar partir dessa segunda-feira
1013,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/998253731253837824,2018-05-20 17:26:50+00:00,Obrigado Caxias! Um forte abraço a todos do Maranhão! https://t.co/6Y6huEAyb9,Obrigado Caxias! Um forte abraço a todos do Maranhão! https://t.co/6Y6huEAyb9,998253731253837824,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",109,389,2901,45,998253731253837824,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DdqCd_xV4AANvrE?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DdqCd_xV4AANvrE?format=jpg&name=large'}]",,,,,,,,,,jairbolsonaro, obrigado caxias forte maranhão
1014,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/998197138449367040,2018-05-20 13:41:58+00:00,"Desde a Emenda Constitucional 81/2014, que relativizou a propriedade privada, potencilizou-se as invasões de terras levando mais mortes e conflitos no campo. A minoria, representada pelos comunistas, não pode continuar mandando no Brasil. https://t.co/kC0pjpqu2l","Desde a Emenda Constitucional 81/2014, que relativizou a propriedade privada, potencilizou-se as invasões de terras levando mais mortes e conflitos no campo. A minoria, representada pelos comunistas, não pode continuar mandando no Brasil. https://t.co/kC0pjpqu2l",998197138449367040,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",187,948,3514,66,998197138449367040,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/998196468673536000/pu/img/JhH2VOA-jPEQoOyO.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/998196468673536000/pu/vid/362x640/rSnHya4e3Q9F90ZO.mp4?tag=3', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/998196468673536000/pu/pl/xaCoDqkHd_O25r1J.m3u8?tag=3', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/998196468673536000/pu/vid/180x320/Qav-PRmYdOUnLRUT.mp4?tag=3', 'bitrate': 256000}], 'duration': 73.307, 'views': 56941}]",,,,,,,,,,jairbolsonaro, desde emenda constitucional 81/2014 relativizou propriedade privada potencilizou-se invasões terras levando mortes conflitos campo minoria representada comunistas pode continuar mandando
1015,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/998156713047011328,2018-05-20 11:01:19+00:00,"Eles têm TV, fundo eleitoral, grandes partidos... NÓS, O POVO. Natal/RN  - 17/maio. https://t.co/vEEf3zVLGw","Eles têm TV, fundo eleitoral, grandes partidos... NÓS, O POVO. Natal/RN  - 17/maio. https://t.co/vEEf3zVLGw",998156713047011328,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",179,1190,5505,77,998156713047011328,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/998156589088440321/pu/img/J-InnleGW1IT6_an.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/998156589088440321/pu/pl/cInYBpGOIV2dAq5q.m3u8?tag=3', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/998156589088440321/pu/vid/326x180/DCH4GVl6uRRMg_4X.mp4?tag=3', 'bitrate': 256000}], 'duration': 28.201, 'views': 109215}]",,,,,,,,,,jairbolsonaro, têm tv fundo eleitoral grandes partidos povo natal/rn - 17/maio
1017,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/997792670503395328,2018-05-19 10:54:45+00:00,CAMINHOS DO BRASIL: Perguntas e Respostas. https://t.co/LWKMGVl25i,CAMINHOS DO BRASIL: Perguntas e Respostas. tinyurl.com/yaudqzq8,997792670503395328,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",43,121,675,2,997792670503395328,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://tinyurl.com/yaudqzq8'],['https://t.co/LWKMGVl25i'],,,,,,,,,,,jairbolsonaro, caminhos brasil: perguntas respostas
1018,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/997787190007681026,2018-05-19 10:32:58+00:00,Mãe não condena PM pela morte do filho assaltante. Simplesmente assista: https://t.co/hkJi36OFgC,Mãe não condena PM pela morte do filho assaltante. Simplesmente assista: tinyurl.com/y8o9yju8,997787190007681026,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",92,783,3464,45,997787190007681026,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://tinyurl.com/y8o9yju8'],['https://t.co/hkJi36OFgC'],,,,,,,,,,,jairbolsonaro, mãe condena pm morte filho assaltante simplesmente assista:
1019,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/997576920358408193,2018-05-18 20:37:26+00:00,Palestra na Federação das Indústrias do Estado do Rio Grande do Norte. https://t.co/6ng7mHjZmR,Palestra na Federação das Indústrias do Estado do Rio Grande do Norte. tinyurl.com/yb3grhfa,997576920358408193,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",42,266,1586,5,997576920358408193,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://tinyurl.com/yb3grhfa'],['https://t.co/6ng7mHjZmR'],,,,,,,,,,,jairbolsonaro, palestra federação indústrias rio grande norte
1020,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/997204790273769478,2018-05-17 19:58:43+00:00,"- Chegada há pouco!
- Obrigado Natal/RN.
- Um abraço Nordeste. https://t.co/tzpwxCnx7Y","- Chegada há pouco!
- Obrigado Natal/RN.
- Um abraço Nordeste. https://t.co/tzpwxCnx7Y",997204790273769478,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",244,983,5223,78,997204790273769478,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/997203810404655105/pu/img/Yj970qSjv96hcr5z.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/997203810404655105/pu/pl/1gNYHoTnrT81ZPON.m3u8?tag=3', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/997203810404655105/pu/vid/320x180/WY2M2GXsXy_UU6GQ.mp4?tag=3', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/997203810404655105/pu/vid/640x360/ZgbHjOepWZhP62cg.mp4?tag=3', 'bitrate': 832000}], 'duration': 45.0, 'views': 62066}]",,,,,,,,,,jairbolsonaro, - chegada pouco - obrigado natal/rn - nordeste
1021,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/997145849271549952,2018-05-17 16:04:31+00:00,Os grandes partidos estariam com medo do Bolsonaro? https://t.co/0UsJZ8Hwjv,Os grandes partidos estariam com medo do Bolsonaro? tinyurl.com/ydcca7tg,997145849271549952,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",175,379,2240,31,997145849271549952,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://tinyurl.com/ydcca7tg'],['https://t.co/0UsJZ8Hwjv'],,,,,,,,,,,jairbolsonaro, grandes partidos estariam medo
1023,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/997063751915450370,2018-05-17 10:38:17+00:00,"- Para a revista Exame, Bolsonaro chama-se ""Mesmo Candidato.""
- Por que será? https://t.co/8CLnlQQUDh","- Para a revista Exame, Bolsonaro chama-se ""Mesmo Candidato.""
- Por que será? https://t.co/8CLnlQQUDh",997063751915450370,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",709,1707,8050,239,997063751915450370,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/DdZIMcqWAAAYKJs?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/DdZIMcqWAAAYKJs?format=jpg&name=large'}]",,,,,,,,,,jairbolsonaro," - revista exame chama-se ""mesmo candidato"" -"
1024,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/996894740783292416,2018-05-16 23:26:42+00:00,Jair Bolsonaro visita AgroBrasília (economia e agronegócio). https://t.co/gMAZ9bXR8J,Jair Bolsonaro visita AgroBrasília (economia e agronegócio). https://t.co/gMAZ9bXR8J,996894740783292416,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",70,486,2631,24,996894740783292416,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/996894242617380865/pu/img/zeyVhlF3LaDEDJVi.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/996894242617380865/pu/vid/324x180/jLVXNOaaBzEgq__O.mp4?tag=3', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/996894242617380865/pu/pl/YU88jXq6rZPD78TY.m3u8?tag=3', 'bitrate': None}], 'duration': 124.0, 'views': 40383}]",,,,,,,,,,jairbolsonaro, jair visita agrobrasília (economia agronegócio)
1025,snscrape.modules.twitter.Tweet,https://twitter.com/jairbolsonaro/status/996828109524602881,2018-05-16 19:01:56+00:00,ALIANÇAS PARTIDÁRIAS. https://t.co/9Ioe7itbUU,ALIANÇAS PARTIDÁRIAS. https://t.co/9Ioe7itbUU,996828109524602881,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jairbolsonaro', 'id': 128372940, 'displayname': 'Jair M. Bolsonaro', 'description': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'rawDescription': 'Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷.', 'descriptionUrls': None, 'verified': True, 'created': '2010-03-31T23:13:44+00:00', 'followersCount': 7597886, 'friendsCount': 547, 'statusesCount': 13698, 'favouritesCount': 5278, 'listedCount': 7804, 'mediaCount': 5749, 'location': 'Brasília, Brasil', 'protected': False, 'linkUrl': 'https://t.me/jairbolsonarobrasil', 'linkTcourl': 'https://t.co/DzletgH0tv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057631480459886595/9VPdGJJz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/128372940/1540929521', 'label': None, 'url': 'https://twitter.com/jairbolsonaro'}",44,328,1354,23,996828109524602881,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/996827226183217157/pu/img/DsqOphmTP9KW8e1-.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/996827226183217157/pu/vid/326x180/PfGAmARBN_kJ9ltA.mp4?tag=3', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/996827226183217157/pu/pl/3F9tZ_E1j3nhL7To.m3u8?tag=3', 'bitrate': None}], 'duration': 137.769, 'views': 26027}]",,,,,,,,,,jairbolsonaro, alianças partidárias
